symbol,date,split,regime,direction,confluence_tier,confluence_count,is_atz,has_3m,has_1m,has_1w,has_1d,gtf_score,conviction_score,pnl_r,exit_reason,bars_to_entry,bars_held,mae_pct,mfe_pct,is_win
INFY,2023-03-28,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,2.9299271126506428,1.7776815568545439,False
INFY,2023-04-06,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,5.0,T3,1,5,2.1366741512413077,15.576378365083265,True
INFY,2023-04-24,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,6,3,1.6196086756536765,0.4051233060892268,False
INFY,2023-05-09,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,3,0.5872851449338823,2.356163421528534,True
INFY,2023-05-16,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,4,2.5608013968007586,1.6463554434666121,False
INFY,2023-05-30,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,6,3,1.7908994636695954,0.5397465241007017,False
INFY,2023-06-06,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,6,8,0.3604835714044492,2.9691351771181638,True
INFY,2023-06-13,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.862816503148966,0.0,False
INFY,2023-06-20,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,2,0.3541663144726434,2.068365087146893,True
INFY,2023-06-27,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,4.475474093197574,0.5729430230463812,False
INFY,2023-07-05,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,13,10,0.7623059755761087,5.389636985213606,True
INFY,2023-07-12,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.417825020441532,1.2869991823385127,False
INFY,2023-07-19,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,6.9676953731741325,0.0,False
INFY,2023-07-26,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,1,27,2.3326784333934576,7.68487503220818,True
INFY,2023-08-09,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,3,8,0.26971920304396585,4.0714755888066545,True
INFY,2023-08-17,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,2,11,0.42087807959571655,5.603284902084634,True
INFY,2023-08-24,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,35,2,0.2638914990916409,3.537085760821906,True
INFY,2023-08-31,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.1437833388978964,0.0,False
INFY,2023-09-07,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,15,3.3513391852352066,3.6379323280066025,False
INFY,2023-09-14,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,4,5,1.7882268859391155,2.0651712662760664,False
INFY,2023-09-22,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,2.2160381561744433,0.13585467931723,False
INFY,2023-09-29,TRAIN,SIDEWAYS,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,4.2692170501159294,0.0,False
INFY,2023-10-09,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,6,2.5105819498342825,1.2499330256339547,False
INFY,2023-10-16,TRAIN,SIDEWAYS,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,5,2.1447105559255077,1.2499330256339547,False
INFY,2023-10-23,TRAIN,SIDEWAYS,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,4.373875659359096,0.0,False
INFY,2023-10-31,TRAIN,SIDEWAYS,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,2,2,0.5739190127635162,2.3946551297503973,True
INFY,2023-11-07,TRAIN,SIDEWAYS,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,3,4,0.6676434483031769,6.076109769136324,True
INFY,2023-11-15,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,4.485634268685593,0.0,False
INFY,2023-11-30,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,2,2.4857954545454612,0.0,False
INFY,2023-12-07,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,2.8523853258962273,0.0,False
INFY,2023-12-14,TRAIN,BULL,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,3.5,T2,1,1,0.7802311959861135,8.15816811440444,True
INFY,2023-12-22,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,14,3.8313695997325965,4.6008467730703835,False
INFY,2024-01-01,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,2,3.6237893760278848,0.8448011695084399,False
INFY,2024-01-08,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,4,5.448296346586326,3.115231750611728,False
INFY,2024-01-23,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,7,0.4314695695200372,4.480950024740232,True
INFY,2024-01-31,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,2,0.4070592116114183,4.480950024740232,True
INFY,2024-02-07,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,31,2.647769367047828,11.05427605089386,True
INFY,2024-02-14,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,2,14,1.4674378059842605,6.565835268687166,True
INFY,2024-02-21,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,9,4.4725416227198975,1.2786085426062643,False
INFY,2024-02-28,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,4,1.3692916310929057,3.7839634507973923,True
INFY,2024-03-06,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,6,3,0.18427679555112175,5.844394312995129,True
INFY,2024-03-14,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,1,5,1.2553438276719173,5.729246064623036,True
INFY,2024-04-01,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,12,2.5433837112892217,7.590149388336955,True
INFY,2024-04-08,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,5,1.7920859267258635,4.982232372835595,True
INFY,2024-04-16,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,35,1,4.675837528206898,2.2724642712492096,False
INFY,2024-04-24,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,7,23,1.8231028888222522,6.557326628374584,True
INFY,2024-05-02,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,10,2.5179773649500645,1.1829526436851894,False
INFY,2024-05-09,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,17,2.831746611568993,3.7662762646210517,False
INFY,2024-05-16,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.249552602520654,0.0,False
INFY,2024-05-24,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,5,1,0.8784606886950301,2.185937062566669,True
INFY,2024-05-31,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,3.5,T2,2,1,0.1198269166759045,5.557158178926743,True
INFY,2024-06-07,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,7.0520359480749955,0.0,False
INFY,2024-06-14,TRAIN,SIDEWAYS,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,4,4.145151424629082,0.6486578756454656,False
INFY,2024-06-24,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,3.2191069574247138,0.0,False
INFY,2024-07-15,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,5.093894146332039,0.0,False
INFY,2024-07-30,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,4,1,5.825152158197879,1.8993540563859896,False
INFY,2024-08-06,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,4.589591726852459,0.0,False
INFY,2024-08-13,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.8615063059639538,0.1454765693655926,False
INFY,2024-08-28,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,3.762589113952699,0.0,False
INFY,2024-09-04,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.2457089062089484,0.0,False
INFY,2024-09-11,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,2,1,1.6795166350019801,0.8019263906685044,False
INFY,2024-09-18,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.87467357121426,1.256264654568899,False
INFY,2024-09-25,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,3.5,T2,3,1,1.3785946418330288,3.9659174700275774,True
INFY,2024-10-03,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,2,2,0.5238004205696888,3.1706584373378464,True
INFY,2024-10-10,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,2,1.1164213343528993,1.9329819482753843,False
INFY,2024-10-17,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,3.403043497383125,2.216651273255043,False
INFY,2024-10-24,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,31,5.765823895312976,7.556642272143266,False
INFY,2024-10-31,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,4.9408302655911065,0.0,False
INFY,2024-11-14,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,2,5,1.9095246306834526,5.937805368741735,True
INFY,2024-11-25,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,3.9715671894392472,0.0,False
INFY,2024-12-02,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,4,3,2.1354511119977793,1.8474084357697602,False
INFY,2024-12-09,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,14,1,2.3395394414502686,1.415861208854843,False
INFY,2024-12-16,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,4,5,3.1844142383641216,1.6113708258207955,False
INFY,2024-12-23,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,9,9,0.6627114028014419,8.008608306054105,True
INFY,2025-01-01,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,2,11,2.523631854325532,6.307991863462803,True
INFY,2025-01-08,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,8,1,4.746152900550945,0.0,False
INFY,2025-01-15,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,1,6.310539683575627,1.7012296932021502,False
INFY,2025-01-22,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,12,3.770437860960129,2.6397603621798855,False
INFY,2025-01-29,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,5,2.449957710741474,1.7744572878488878,False
INFY,2025-02-04,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,2.602980778420556,0.0,False
INFY,2025-02-11,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,2.374732178320292,1.2072254513110063,False
INFY,2025-02-25,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,4.6335575099155095,0.0,False
INFY,2025-03-05,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,3.4379617283505715,0.0,False
INFY,2025-03-20,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,7,5.089517094410614,2.407292913613696,False
INFY,2025-03-27,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,2,5.012671559753815,1.3764276075436825,False
INFY,2025-04-04,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,15.088769527245887,0.0,False
INFY,2025-04-15,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,1,17,5.315451372580203,10.752299676997445,True
INFY,2025-04-30,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,8,1,5.015450602607763,0.0,False
INFY,2025-05-08,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,3,1,5.015450602607763,0.0,False
INFY,2025-05-23,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,5,8,2.529953886562267,2.0562491316515445,False
INFY,2025-05-30,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,6,2.563192132219445,0.8213469822532771,False
INFY,2025-06-06,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,1,3,1.0199804387313072,4.849065516943112,True
INFY,2025-06-13,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,20,2.0674101804190825,3.321114750688914,False
INFY,2025-06-20,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,3.9330533346827283,0.0,False
INFY,2025-06-27,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,9,2.37323934536691,2.9984580099257494,False
INFY,2025-07-04,TRAIN,BEAR,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,2.2390514833474198,0.0,False
INFY,2025-07-18,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,3,2.2451769908609744,0.8641838009695106,False
INFY,2025-07-25,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,6.501985463918192,0.0,False
INFY,2025-08-01,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,33,6,0.16102091267454097,7.169105365136631,True
INFY,2025-08-08,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,3,2.6501967581082932,2.335525848474939,False
INFY,2025-08-18,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,2.6501967581082932,2.1025415180917952,False
INFY,2025-08-25,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,3.5,T2,9,2,0.8125337655321428,4.666306500990454,True
INFY,2025-09-02,VALIDATION,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,12,3.659270220372139,4.7863697024595675,False
INFY,2025-09-09,VALIDATION,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,4.9148480594432815,0.0,False
INFY,2025-09-16,VALIDATION,BEAR,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,2,3.000467212664201,0.41087231352718206,False
INFY,2025-09-23,VALIDATION,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,13,3,0.3166071746057715,3.2563355625760826,True
INFY,2025-09-30,VALIDATION,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,6,1,1.966551165260148,2.007069803833903,False
INFY,2025-10-08,VALIDATION,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,3.5,T2,8,3,0.8712113063867221,6.871455102143263,True
INFY,2025-10-15,VALIDATION,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,2,2.9573421124674386,0.7377561263240646,False
INFY,2025-10-23,VALIDATION,BEAR,SUPPLY,TRIPLE (3-TF),3,False,True,False,True,True,11.5,92,-1.0,STOP,1,1,5.063407137973098,0.0,False
INFY,2025-10-30,VALIDATION,BEAR,SUPPLY,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,1,7,3.104284448352377,2.5636622175815527,False
INFY,2025-11-07,VALIDATION,BEAR,SUPPLY,TRIPLE (3-TF),3,False,True,False,True,True,11.5,92,-1.0,STOP,2,1,3.447515335309117,0.0,False
INFY,2025-11-14,VALIDATION,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,15,3.0783301844594813,6.632663279680077,True
INFY,2025-12-12,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,1,5,3.4961952042322233,1.0254739222940064,False
INFY,2025-12-19,VALIDATION,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,3.5,T2,11,9,1.0561199404894908,5.875066246943063,True
INFY,2025-12-29,VALIDATION,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,5,4.054363641992509,1.3999566576886244,False
INFY,2026-01-05,VALIDATION,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,2.338230381868954,0.9869727164438638,False
INFY,2026-01-12,VALIDATION,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,2,3,4.891857868534083,1.9749618861455365,False
INFY,2026-01-19,VALIDATION,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,3,9,7.752460479426837,5.5587800265862946,False
INFY,2026-01-27,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,2.0,T1,1,3,0.48797087974525694,3.753061212088065,True
INFY,2026-02-03,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,5.0,T3,1,1,2.7838039851968097,10.17750472474918,True
INFY,2026-02-17,VALIDATION,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,5.850010367288,0.14728698798109188,False
INFY,2026-02-24,VALIDATION,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,28,10,0.5430971457559325,10.47625442012444,True
INFY,2026-03-04,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,21,4.343794579172607,5.741004913615474,False
INFY,2026-03-11,TEST_OOS,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,3.8526107020434406,0.0,False
INFY,2026-03-18,TEST_OOS,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,3.5,T2,1,1,1.965943023161983,4.014203857638609,True
INFY,2026-03-25,TEST_OOS,BEAR,DEMAND,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,2.0,T1,3,5,1.0274139754331637,9.634751484584728,True
INFY,2026-04-06,TEST_OOS,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,8.650910231230085,0.0,False
INFY,2026-04-13,TEST_OOS,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,7,6.139863749775133,1.8990559470642043,False
INFY,2026-04-28,TEST_OOS,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,4.3513364211957715,0.0,False
INFY,2026-05-05,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,20,10.765922806024019,5.68159697028687,False
INFY,2026-05-12,TEST_OOS,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,4.432347689761799,0.0,False
INFY,2026-05-19,TEST_OOS,BEAR,DEMAND,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,24,1,6.028757025034663,0.0,False
INFY,2026-05-26,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,4,1,2.526982596870546,2.8135919990360136,False
INFY,2026-06-02,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,8.889024199300643,0.0,False
INFY,2026-06-16,TEST_OOS,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,3.5,T2,1,3,1.5017899240373742,10.067231293110972,True
INFY,2026-06-23,TEST_OOS,BEAR,DEMAND,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,8.253599213091295,0.0,False
INFY,2026-06-30,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,3,3,4.476894994716102,3.352867710635036,False
INFY,2026-07-07,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,8.058426073131958,0.0,False
INFY,2026-07-14,TEST_OOS,BEAR,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,2,4.1335453100159025,0.0,False
INFY,2026-07-21,TEST_OOS,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,6,10.159871346135665,4.086652161574112,False
INFY,2026-07-28,TEST_OOS,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,8.476944573823939,0.0,False
INFY,2026-08-04,TEST_OOS,BEAR,DEMAND,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,10,1,2.7194823364812795,2.0024484085344607,False
INFY,2026-08-11,TEST_OOS,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,2,3,3.781619964227908,1.388297419299905,False
INFY,2026-08-25,TEST_OOS,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,5,2.3008849557522124,2.017699115044244,False
ICICIBANK,2022-06-16,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,3.3403329833508466,1.0034498275086157,False
ICICIBANK,2022-06-23,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,11,1.857902397005969,8.21427510618706,True
ICICIBANK,2022-06-30,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,1,0.140387821356486,2.3631949928343836,True
ICICIBANK,2022-07-14,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,3,3.5759528530513367,1.4306565322758298,False
ICICIBANK,2022-08-22,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,13,2.0065844808112905,6.03417201355346,True
ICICIBANK,2022-08-29,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,11,1.9557884159908157,6.754946290581118,True
ICICIBANK,2022-09-06,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,16,2,1.7230345693621145,2.2205049565920847,False
ICICIBANK,2022-09-13,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,4.151106339277384,0.0,False
ICICIBANK,2022-09-20,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,2.0397779310500743,0.936217365249159,False
ICICIBANK,2022-09-27,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,7,11,2.767015218000191,3.952712165063953,False
ICICIBANK,2022-10-04,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,7,3,0.8744143471400858,4.976694328351025,True
ICICIBANK,2022-10-12,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,3.632190906642622,0.0,False
